CaseNumber,Initial_Response_SLA_Violated__c
02052805,False
02052813,False
02052819,False
02052821,False
02052822,False
02052824,False
02052827,False
02052840,False
02052847,False
02052853,False
02052854,False
02052858,False
02052865,True
02052869,False
02052882,False
02052884,True
02052886,False
02052887,False
02052889,False
02052892,False
02052893,False
02052895,False
02052897,False
02052901,False
02052905,False
02052906,False
02052910,False
02052914,False
02052924,False
02052931,True
02052936,False
02052938,False
02052942,True
02052951,False
02052977,False
02052978,False
02052979,True
02052989,False
02053020,False
02053038,False
02053070,False
02053083,False
02053090,False
02053099,False
02053108,False
02053109,False
02053131,False
02053132,False
02053137,False
02053138,False
02053151,False
02053158,False
02053164,False
02053171,False
02053181,False
02053184,False
02053191,False
02053194,False
02053195,False
02053198,False
02053206,False
02053210,False
02053211,False
02053212,False
02053216,False
02053224,False
02053227,False
02053228,False
02053235,False
02053238,False
02053242,False
02053243,False
02053254,False
02053255,False
02053259,False
02053260,False
02053266,False
02053268,False
02053269,False
02053275,True
02053305,True
02053318,False
02053334,False
02053342,False
02053343,False
02053353,False
02053357,False
02053370,True
02053387,False
02053395,False
02053397,False
02053398,False
02053399,False
02053401,False
02053407,False
02053409,False
02053413,False
02053424,False
02053427,False
02053431,False
02053432,False
02053435,False
02053438,False
02053442,True
02053448,False
02053449,False
02053466,False
02053470,False
02053473,False
02053480,False
02053482,False
02053483,False
02053484,False
02053485,False
02053487,False
02053494,False
02053498,False
02053510,False
02053511,False
02053512,False
02053517,False
02053518,False
02053519,False
02053520,False
02053521,False
02053525,False
02053529,False
02053531,False
02053540,False
02053544,False
02053552,False
02053554,False
02053560,False
02053561,False
02053568,False
02053569,False
02053579,False
02053581,False
02053583,False
02053584,False
02053586,False
02053588,False
02053589,False
02053590,True
02053593,False
02053598,False
02053609,False
02053610,False
02053615,False
02053645,False
02053651,False
02053660,False
02053667,False
02053678,False
02053682,False
02053704,False
02053711,False
02053714,False
02053721,False
02053733,True
02053752,False
02053773,False
02053784,False
02053788,False
02053790,False
02053798,False
02053799,False
02053806,False
02053815,False
02053818,False
02053838,False
02053841,False
02053842,False
02053851,False
02053855,False
02053860,False
02053862,False
02053863,False
02053866,False
02053869,False
02053870,False
02053873,False
02053875,False
02053878,False
02053883,False
02053884,False
02053888,False
02053890,False
02053893,False
02053894,False
02053896,False
02053902,False
02053912,False
02053913,False
02053919,False
02053923,False
02053931,False
02053939,False
02053940,False
02053949,False
02053953,False
02053965,False
02053970,False
02053972,False
02053977,False
02053979,False
02053983,False
02053996,False
02054003,False
02054027,False
02054045,False
02054069,False
02054081,False
02054085,False
02054086,False
02054089,False
02054099,False
02054110,False
02054114,False
02054117,False
02054122,False
02054132,False
02054134,False
02054143,False
02054144,False
02054164,False
02054167,False
02054172,False
02054174,False
02054176,False
02054187,False
02054192,False
02054204,False
02054205,False
02054207,False
02054224,False
02054233,False
02054235,False
02054239,False
02054246,False
02054247,True
02054253,False
02054256,False
02054261,False
02054262,False
02054266,False
02054273,False
02054284,False
02054287,False
02054302,False
02054309,False
02054312,False
02054313,False
02054318,False
02054319,False
02054326,False
02054343,False
02054351,False
02054366,False
02054367,False
02054376,False
02054378,False
02054379,False
02054380,False
02054382,False
02054388,False
02054389,False
02054392,False
02054397,False
02054401,False
02054411,False
02054416,False
02054419,False
02054424,False
02054426,False
02054431,False
02054437,False
02054438,False
02054444,False
02054445,False
02054447,False
02054451,False
02054456,False
02054459,False
02054464,False
02054469,True
02054471,False
02054473,False
02054477,False
02054478,False
02054479,False
02054480,True
02054481,False
02054497,False
02054500,False
02054502,False
02054521,False
02054523,False
02054540,False
02054586,False
02054591,False
02054601,False
02054614,False
02054627,True
02054628,False
02054630,False
02054634,False
02054646,False
02054649,False
02054658,False
02054666,False
02054667,False
02054673,False
02054701,False
02054707,False
02054710,False
02054719,False
02054723,False
02054728,True
02054732,False
02054735,False
02054739,False
02054744,False
02054748,False
02054751,False
02054758,False
02054762,False
02054763,False
02054766,False
02054780,False
02054781,False
02054784,False
02054787,False
02054791,False
02054802,False
02054812,False
02054817,False
02054820,False
02054821,False
02054822,False
02054830,False
02054838,False
02054852,False
02054856,False
02054871,False
02054893,False
02054894,False
02054896,False
02054905,False
02054914,False
02054917,False
02054933,False
02054936,False
02054938,False
02054940,False
02054941,False
02054946,False
02054952,False
02054982,False
02054996,False
02054998,False
02055000,False
02055004,False
02055005,False
02055006,False
02055010,False
02055030,False
02055031,False
02055042,False
02055043,False
02055046,False
02055049,False
02055050,False
02055051,False
02055061,False
02055067,False
02055070,False
02055073,False
02055074,False
02055079,False
02055081,False
02055087,False
02055089,False
02055090,False
02055094,False
02055097,False
02055104,False
02055120,False
02055124,False
02055131,True
02055135,False
02055139,False
02055142,False
02055146,False
02055148,False
02055152,True
02055158,False
02055160,True
02055163,True
02055164,False
02055166,False
02055169,False
02055179,False
02055236,False
02055239,False
02055273,False
02055300,False
02055317,False
02055322,False
02055323,False
02055325,False
02055331,False
02055350,False
02055361,False
02055364,False
02055387,True
02055411,False
02055413,False
02055416,False
02055431,False
02055432,False
02055437,False
02055439,False
02055445,False
02055452,False
02055471,False
02055474,False
02055476,False
02055479,False
02055495,True
02055496,False
02055499,False
02055503,False
02055505,False
02055508,False
02055514,False
02055533,False
02055536,False
02055538,False
02055550,False
02055562,False
02055593,False
02055605,False
02055627,False
02055645,False
02055660,False
02055668,False
02055675,False
02055679,True
02055682,False
02055688,False
02055693,False
02055695,False
02055696,False
02055705,True
02055720,False
02055724,False
02055730,False
02055731,False
02055732,False
02055733,False
02055743,False
02055750,False
02055760,False
02055767,False
02055769,False
02055780,True
02055790,False
02055794,False
02055796,False
02055802,False
02055808,False
02055811,False
02055812,False
02055818,False
02055819,False
02055820,False
02055827,False
02055836,False
02055840,False
02055853,False
02055854,False
02055855,False
02055856,False
02055859,False
02055900,False
02055908,False
02055919,False
02055926,True
02055928,True
02055935,False
02055947,False
02055954,False
